167;102;225;175;land;false;jungle;1
168;241;253;30;land;false;plains;1
169;151;222;135;land;false;plains;1
170;212;153;196;land;false;plains;1
171;214;239;239;land;false;forest;1
172;144;168;211;land;false;plains;1
173;241;225;36;land;false;jungle;1
174;240;151;241;land;false;plains;1
175;123;166;248;land;false;plains;1
176;215;114;246;land;false;desert;1
177;226;254;28;land;false;forest;1
178;233;106;227;land;false;forest;1
179;102;229;243;land;false;plains;1
180;253;210;213;land;false;forest;1
181;163;151;212;land;false;plains;1
182;218;172;155;land;false;desert;1
183;211;217;213;land;false;plains;1
184;170;199;181;land;false;jungle;1
185;223;134;217;land;false;plains;1
186;236;250;90;land;false;jungle;1
187;202;58;252;land;false;plains;1
188;52;234;236;land;false;mountain;1
189;96;244;193;land;false;plains;1
190;242;146;140;land;false;plains;1
191;61;226;238;land;false;plains;1
192;247;61;222;land;false;mountain;1
193;252;158;187;land;false;mountain;1
194;216;60;251;land;false;plains;1
195;175;232;120;land;false;mountain;1
196;99;185;220;land;false;hills;1
197;146;153;204;land;false;jungle;1
198;196;153;236;land;true;desert;1
199;123;219;196;land;false;mountain;1
200;147;214;165;land;false;forest;1
201;252;242;193;land;true;mountain;1
202;104;216;215;land;false;forest;1
203;229;237;63;land;false;plains;1
204;187;84;238;land;false;jungle;1
205;248;130;184;land;false;mountain;1
206;218;126;191;land;false;mountain;1
207;217;143;151;land;false;urban;1
208;177;241;112;land;false;urban;1
209;183;113;210;land;false;plains;1
210;250;149;216;land;false;jungle;1
211;204;245;89;land;false;jungle;1
212;151;198;198;land;false;forest;1
213;206;180;147;land;false;forest;1
214;247;100;220;land;false;hills;1
215;253;124;194;land;false;plains;1
216;234;235;34;land;false;plains;1
217;251;215;79;land;false;plains;1
218;211;155;222;land;false;plains;1
219;163;150;209;land;false;plains;1
220;227;194;123;land;false;plains;1
221;252;209;115;land;false;plains;1
222;207;143;215;land;false;plains;1
223;140;248;168;land;true;forest;1
224;77;242;212;land;false;plains;1
225;209;156;137;land;false;forest;1
226;233;141;246;land;false;plains;1
227;114;252;200;land;false;plains;1
228;232;199;147;land;false;forest;1
229;96;230;212;land;false;jungle;1
230;220;231;206;land;false;forest;1
231;188;144;186;land;false;desert;1
232;102;235;218;land;false;plains;1
233;213;142;200;land;false;hills;1
234;190;143;182;land;false;plains;1
235;228;228;123;land;false;plains;1
236;154;246;223;land;false;plains;1
237;235;121;157;land;false;urban;1
238;247;203;60;land;false;plains;1
239;239;160;214;land;false;plains;1
240;155;167;189;land;false;jungle;1
241;220;166;244;land;false;mountain;1
242;207;168;158;land;false;plains;1
243;240;119;195;land;false;forest;1
244;146;226;187;land;false;mountain;1
245;251;183;241;land;false;plains;1
246;248;173;189;land;false;jungle;1
247;126;186;242;land;false;plains;1
248;173;251;178;land;false;plains;1
249;107;226;214;land;false;mountain;1
250;169;192;247;land;false;plains;1
251;211;123;245;land;false;desert;1
252;239;241;182;land;false;jungle;1
253;191;223;173;land;false;plains;1
254;166;198;251;land;false;plains;1
255;198;203;101;land;false;jungle;1
256;203;144;189;land;false;plains;1
257;252;197;245;land;false;desert;1
258;187;218;163;land;false;hills;1
259;225;137;225;land;false;forest;1
260;251;59;205;land;false;jungle;1
261;84;194;251;land;false;plains;1
262;196;222;136;land;false;mountain;1
263;254;132;203;land;false;desert;1
264;204;189;194;land;false;desert;1
265;203;139;247;land;true;plains;1
266;221;216;184;land;false;jungle;1
267;120;221;236;land;true;forest;1
268;136;218;161;land;false;plains;1
269;249;119;225;land;false;plains;1
270;125;216;237;land;false;plains;1
271;137;237;165;land;false;plains;1
272;174;198;153;land;false;hills;1
273;156;145;251;land;false;plains;1
274;251;101;250;land;false;plains;1
275;241;140;187;land;false;plains;1
276;202;66;245;land;false;urban;1
277;220;80;248;land;false;forest;1
278;177;245;124;land;false;plains;1
279;160;219;196;land;false;forest;1
280;155;181;213;land;false;plains;1
281;129;164;231;land;false;plains;1
282;102;207;230;land;false;forest;1
283;244;194;210;land;false;plains;1
284;125;222;232;land;false;plains;1
285;222;183;112;land;false;plains;1
286;166;161;201;land;false;plains;1
287;189;188;148;land;false;plains;1
288;207;187;225;land;false;plains;1
289;138;195;226;land;false;jungle;1
290;235;189;244;land;false;forest;1
291;221;157;172;land;false;plains;1
292;242;201;250;land;false;jungle;1
293;230;223;142;land;false;jungle;1
294;95;235;199;land;false;plains;1
295;201;76;237;land;false;mountain;1
296;166;194;254;land;false;jungle;1
297;205;175;209;land;false;plains;1
298;213;156;243;land;false;forest;1
299;254;177;142;land;false;jungle;1
300;204;161;160;land;false;plains;1
301;239;173;239;land;false;jungle;1
302;227;242;162;land;false;plains;1
303;225;225;84;land;false;plains;1
304;77;211;253;land;false;mountain;1
305;129;232;217;land;false;plains;1
306;229;112;175;land;false;jungle;1
307;178;116;234;land;false;plains;1
308;45;220;248;land;true;plains;1
309;224;233;225;land;false;mountain;1
310;141;245;195;land;false;jungle;1
311;98;197;217;land;false;forest;1
312;40;220;242;land;false;plains;1
313;146;105;254;land;false;hills;1
314;143;165;232;land;false;forest;1
315;197;211;95;land;false;plains;1
316;126;217;161;land;false;plains;1
317;210;168;132;land;false;jungle;1
318;226;211;82;land;false;urban;1
319;248;103;233;land;false;jungle;1
320;203;135;208;land;false;plains;1
321;222;119;232;land;false;desert;1
322;68;225;222;land;false;plains;1
323;240;168;175;land;false;plains;1
324;230;203;235;land;false;jungle;1
325;201;249;84;land;false;plains;1
326;166;248;144;land;false;jungle;1
327;122;232;201;land;false;plains;1
328;130;178;238;land;false;mountain;1
329;115;172;234;land;false;plains;1
330;207;194;193;land;false;plains;1
331;210;201;90;land;false;hills;1
332;206;170;164;land;false;forest;1
333;34;214;253;land;false;jungle;1
334;195;103;227;land;false;plains;1
335;174;228;242;land;false;plains;1
336;224;204;117;land;false;plains;1
337;218;204;240;land;false;desert;1
338;205;215;114;land;true;jungle;1
339;192;85;239;land;false;desert;1
340;207;215;191;land;false;plains;1
341;223;248;104;land;false;plains;1
342;241;178;88;land;false;plains;1
343;160;208;209;land;false;forest;1
344;86;184;236;land;false;mountain;1
345;222;213;217;land;false;forest;1
346;150;169;192;land;false;urban;1
347;179;207;225;land;false;plains;1
348;181;173;183;land;false;plains;1
349;246;180;215;land;false;mountain;1
350;216;235;51;land;false;jungle;1
351;176;176;175;land;false;plains;1
352;235;216;124;land;false;jungle;1
353;230;231;152;land;false;mountain;1
354;100;242;196;land;false;desert;1
355;170;212;181;land;false;jungle;1
356;166;240;233;land;false;plains;1
357;167;207;192;land;false;plains;1
358;173;238;110;land;false;forest;1
359;114;220;254;land;true;desert;1
360;237;156;225;land;false;mountain;1
361;225;186;177;land;false;desert;1
362;188;225;152;land;false;plains;1
363;224;246;191;land;false;plains;1
364;236;140;243;land;false;plains;1
365;147;142;229;land;false;hills;1
366;72;209;241;land;false;plains;1
367;253;131;185;land;false;plains;1
368;196;219;124;land;false;plains;1
369;219;111;247;land;false;forest;1
370;232;236;155;land;true;desert;1
371;172;125;204;land;false;plains;1
372;210;253;172;land;false;desert;1
373;133;250;193;land;false;plains;1
374;138;124;251;land;false;plains;1
375;201;196;170;land;false;plains;1
376;252;239;79;land;false;jungle;1
377;145;188;168;land;false;desert;1
378;126;232;225;land;false;hills;1
379;147;196;233;land;false;plains;1
380;213;93;217;land;false;jungle;1
381;180;131;251;land;false;mountain;1
382;175;199;201;land;false;forest;1
383;194;200;165;land;false;plains;1
384;234;167;190;land;false;desert;1
385;227;233;167;land;false;urban;1
386;134;224;201;land;false;jungle;1
387;202;250;240;land;true;plains;1
388;251;187;134;land;false;plains;1
389;119;243;162;land;false;jungle;1
390;221;128;212;land;false;plains;1
391;239;178;238;land;false;jungle;1
392;193;208;129;land;false;mountain;1
393;170;239;158;land;false;plains;1
394;183;203;186;land;false;mountain;1
395;211;172;145;land;false;jungle;1
396;239;252;180;land;true;jungle;1
397;229;84;219;land;false;forest;1
398;230;168;222;land;false;urban;1
399;160;254;239;land;false;plains;1
400;187;158;223;land;false;plains;1
401;109;233;202;land;true;plains;1
402;240;249;204;land;false;mountain;1
403;244;172;91;land;false;jungle;1
404;226;245;238;land;false;plains;1
405;244;168;186;land;false;plains;1
406;227;214;132;land;false;forest;1
407;254;220;40;land;false;hills;1
408;232;170;224;land;false;forest;1
409;95;239;198;land;false;forest;1
410;251;168;115;land;false;plains;1
411;190;211;205;land;false;plains;1
412;151;235;148;land;false;plains;1
413;251;68;250;land;false;mountain;1
414;25;249;245;land;false;plains;1
415;190;161;200;land;false;hills;1
416;232;231;44;land;false;jungle;1
417;162;97;251;land;false;forest;1
418;188;191;127;land;false;forest;1
419;232;136;244;land;false;hills;1
420;91;188;239;land;false;jungle;1
421;159;229;214;land;false;hills;1
422;240;228;76;land;false;jungle;1
423;225;182;201;land;false;hills;1
424;195;211;176;land;false;forest;1
425;177;185;249;land;false;plains;1
426;228;250;75;land;false;forest;1
427;248;241;71;land;false;mountain;1
428;178;138;212;land;false;desert;1
429;171;155;191;land;false;jungle;1
430;250;151;146;land;false;mountain;1
431;77;209;252;land;false;forest;1
432;159;163;203;land;false;desert;1
433;176;251;91;land;false;plains;1
434;220;192;140;land;false;jungle;1
435;233;234;63;land;false;plains;1
436;247;205;60;land;false;urban;1
437;151;216;186;land;false;forest;1
438;199;216;104;land;false;plains;1
439;234;218;76;land;false;plains;1
440;152;235;198;land;false;plains;1
441;244;117;242;land;false;plains;1
442;233;87;191;land;false;plains;1
443;164;177;201;land;false;jungle;1
444;211;193;159;land;false;plains;1
445;190;120;217;land;false;mountain;1
446;170;199;151;land;false;plains;1
447;230;232;65;land;false;plains;1
448;240;122;143;land;false;plains;1
449;161;213;225;land;false;hills;1
450;213;139;166;land;false;jungle;1
451;196;211;111;land;false;jungle;1
452;236;241;234;land;false;plains;1
453;236;159;171;land;false;plains;1
454;225;239;42;land;false;plains;1
455;223;190;117;land;false;plains;1
456;159;233;157;land;false;jungle;1
457;108;242;206;land;false;plains;1
458;171;210;243;land;false;desert;1
459;127;220;205;land;true;desert;1
460;226;237;52;land;false;jungle;1
461;222;186;169;land;false;plains;1
462;223;194;112;land;false;hills;1
463;251;151;226;land;false;forest;1
464;43;253;228;land;false;plains;1
465;233;58;235;land;false;desert;1
466;241;196;226;land;false;mountain;1
467;206;186;111;land;true;jungle;1
468;149;174;229;land;false;mountain;1
469;232;202;123;land;false;mountain;1
470;127;204;193;land;false;mountain;1
471;160;200;230;land;false;plains;1
472;206;219;195;land;false;plains;1
473;146;252;195;land;false;plains;1
474;84;233;184;land;false;plains;1
475;248;203;209;land;false;plains;1
476;159;132;250;land;false;mountain;1
477;235;62;217;land;false;plains;1
478;252;87;227;land;false;mountain;1
479;252;212;41;land;false;plains;1
480;63;209;231;land;false;plains;1
481;118;220;192;land;false;plains;1
482;179;147;201;land;true;desert;1
483;214;173;152;land;false;jungle;1
484;236;198;119;land;false;plains;1
485;182;207;169;land;false;jungle;1
486;133;233;153;land;false;jungle;1
487;240;174;127;land;false;forest;1
488;185;234;129;land;false;jungle;1
489;144;221;169;land;false;plains;1
490;252;163;98;land;false;plains;1
491;90;225;222;land;false;jungle;1
492;193;222;234;land;true;plains;1
493;220;213;206;land;false;plains;1
494;204;249;183;land;false;plains;1
495;213;221;220;land;false;forest;1
496;249;252;133;land;false;jungle;1
497;253;208;246;land;false;plains;1
498;229;246;194;land;false;plains;1
499;231;118;247;land;false;plains;1
500;236;20;250;land;false;urban;1
501;225;96;218;land;false;plains;1
502;142;216;215;land;false;mountain;1
503;244;166;200;land;false;mountain;1
504;157;106;243;land;false;urban;1
505;205;100;246;land;false;urban;1
506;202;233;187;land;true;jungle;1
507;234;134;135;land;false;forest;1
508;246;228;68;land;false;forest;1
509;245;252;205;land;false;desert;1
510;201;150;250;land;true;desert;1
511;231;113;236;land;false;plains;1
512;251;246;186;land;false;plains;1
513;179;132;220;land;false;jungle;1
514;179;222;165;land;false;plains;1
515;118;251;225;land;true;desert;1
516;170;247;149;land;true;desert;1
517;171;252;196;land;false;forest;1
518;68;217;221;land;false;plains;1
519;226;84;246;land;false;mountain;1
520;227;247;241;land;false;forest;1
521;202;123;216;land;false;plains;1
522;254;235;192;land;false;plains;1
523;83;170;254;land;false;plains;1
524;213;138;157;land;true;plains;1
525;197;144;226;land;true;plains;1
526;248;224;93;land;false;plains;1
527;209;187;136;land;false;forest;1
528;201;205;151;land;false;urban;1
529;232;99;218;land;false;mountain;1
530;130;243;164;land;false;forest;1
531;178;186;213;land;false;plains;1
532;141;185;209;land;false;forest;1
533;234;151;132;land;false;jungle;1
534;191;196;180;land;false;jungle;1
535;68;251;209;land;false;plains;1
536;246;173;250;land;false;plains;1
537;208;176;138;land;false;desert;1
538;233;72;238;land;false;jungle;1
539;176;146;222;land;false;hills;1
540;84;188;245;land;false;plains;1
541;248;86;183;land;false;plains;1
542;167;250;98;land;false;plains;1
543;180;254;165;land;false;forest;1
544;237;214;194;land;false;plains;1
545;252;253;152;land;false;desert;1
546;80;244;223;land;false;jungle;1
547;96;197;209;land;true;plains;1
548;149;206;232;land;false;forest;1
549;202;172;253;land;false;plains;1
550;234;96;194;land;false;plains;1
551;235;136;139;land;false;plains;1
552;95;207;238;land;false;desert;1
553;251;110;171;land;false;desert;1
554;206;245;206;land;false;desert;1
555;156;245;128;land;false;desert;1
556;171;141;240;land;false;plains;1
557;226;206;142;land;false;desert;1
558;199;202;189;land;false;plains;1
559;186;187;244;land;false;plains;1
560;223;209;253;land;false;forest;1
561;85;194;250;land;false;mountain;1
562;248;211;239;land;false;mountain;1
563;223;87;231;land;true;plains;1
564;253;231;82;land;false;plains;1
565;235;151;209;land;false;mountain;1
566;238;120;181;land;false;jungle;1
567;152;201;246;land;false;plains;1
568;96;229;225;land;false;hills;1
569;253;193;118;land;false;jungle;1
570;104;231;247;land;false;mountain;1
571;240;185;134;land;false;forest;1
572;236;252;232;land;false;mountain;1
573;87;224;197;land;false;forest;1
574;220;86;205;land;false;jungle;1
575;254;210;197;land;false;forest;1
576;187;228;112;land;false;plains;1
577;170;192;205;land;false;forest;1
578;240;179;163;land;false;plains;1
579;230;250;227;land;false;jungle;1
580;161;215;198;land;false;plains;1
581;244;243;189;land;false;plains;1
582;109;252;149;land;false;hills;1
583;209;246;161;land;false;forest;1
584;179;137;211;land;false;plains;1
585;179;224;184;land;false;jungle;1
586;112;215;252;land;false;forest;1
587;226;219;207;land;false;jungle;1
588;214;221;233;land;false;hills;1
589;180;190;160;land;false;jungle;1
590;241;134;201;land;false;plains;1
591;230;205;156;land;false;jungle;1
592;189;240;121;land;false;plains;1
593;247;167;113;land;false;plains;1
594;167;188;228;land;false;plains;1
595;253;180;112;land;true;jungle;1
596;169;224;140;land;false;plains;1
597;168;219;229;land;false;plains;1
598;161;197;144;land;false;jungle;1
599;93;212;200;land;false;plains;1
600;105;238;164;land;false;plains;1
601;247;161;94;land;false;plains;1
602;212;253;183;land;false;jungle;1
603;227;195;176;land;false;plains;1
604;226;140;137;land;false;plains;1
605;134;194;221;land;false;hills;1
606;100;233;187;land;false;plains;1
607;187;210;106;land;false;plains;1
608;176;221;111;land;false;plains;1
609;236;226;135;land;false;jungle;1
610;210;210;146;land;false;plains;1
611;224;181;209;land;false;plains;1
612;127;212;234;land;false;desert;1
613;200;230;181;land;false;plains;1
614;209;213;213;land;false;plains;1
615;221;82;238;land;false;plains;1
616;248;216;254;land;false;plains;1
617;110;187;212;land;false;plains;1
618;188;236;142;land;false;forest;1
619;140;252;243;land;false;plains;1
620;55;246;207;land;false;hills;1
621;221;143;212;land;false;desert;1
622;215;202;87;land;false;desert;1
623;154;229;180;land;false;urban;1
624;213;53;246;land;true;jungle;1
625;244;136;244;land;false;plains;1
626;64;218;229;land;false;plains;1
627;234;60;245;land;false;plains;1
628;191;203;225;land;false;plains;1
629;128;200;231;land;false;plains;1
630;232;222;230;land;true;plains;1
631;198;200;186;land;false;plains;1
632;219;218;157;land;true;desert;1
633;129;178;224;land;false;forest;1
634;107;236;202;land;false;forest;1
635;223;167;166;land;false;plains;1
636;185;190;154;land;false;plains;1
637;193;221;146;land;false;plains;1
638;181;228;219;land;false;forest;1
639;113;232;230;land;false;plains;1
640;239;159;155;land;false;forest;1
641;242;229;172;land;false;plains;1
642;236;167;246;land;false;plains;1
643;185;200;248;land;false;jungle;1
644;237;139;186;land;false;plains;1
645;250;168;86;land;true;desert;1
646;43;231;251;land;false;plains;1
647;226;191;209;land;false;plains;1
648;186;180;191;land;false;forest;1
649;233;248;49;land;false;plains;1
650;150;241;171;land;false;forest;1
651;252;210;114;land;false;plains;1
652;249;135;223;land;false;plains;1
653;233;83;236;land;false;plains;1
654;216;214;135;land;true;desert;1
655;129;187;194;land;false;desert;1
656;206;234;128;land;false;plains;1
657;53;244;218;land;false;urban;1
658;127;162;216;land;false;desert;1
659;224;152;244;land;false;plains;1
660;185;113;219;land;false;jungle;1
661;170;111;226;land;false;plains;1
662;221;206;122;land;false;forest;1
663;87;250;252;land;false;plains;1
664;227;174;175;land;false;plains;1
665;232;215;139;land;false;forest;1
666;149;194;166;land;false;forest;1
667;163;233;219;land;false;urban;1
668;229;245;193;land;false;plains;1
669;106;186;236;land;false;jungle;1
670;200;242;204;land;false;plains;1
671;162;211;156;land;false;forest;1
672;211;68;250;land;false;jungle;1
673;125;201;192;land;false;plains;1
674;200;182;208;land;false;plains;1
675;181;93;231;land;true;plains;1
676;103;204;234;land;false;desert;1
677;214;88;236;land;false;plains;1
678;193;229;142;land;false;jungle;1
679;218;154;190;land;false;hills;1
680;229;153;150;land;false;plains;1
681;239;105;158;land;false;mountain;1
682;167;248;219;land;false;plains;1
683;180;238;124;land;false;plains;1
684;149;157;214;land;false;forest;1
685;219;166;214;land;false;plains;1
686;219;249;116;land;false;forest;1
687;246;167;137;land;false;desert;1
688;246;111;172;land;false;desert;1
689;241;192;192;land;false;jungle;1
690;93;197;232;land;false;jungle;1
691;100;191;211;land;false;plains;1
692;58;239;227;land;false;plains;1
693;212;179;171;land;false;hills;1
694;252;250;83;land;false;jungle;1
695;139;232;209;land;false;jungle;1
696;203;170;194;land;false;mountain;1
697;192;175;250;land;false;plains;1
698;193;219;107;land;false;hills;1
699;215;220;115;land;false;forest;1
700;189;146;232;land;false;jungle;1
701;246;157;198;land;false;plains;1
702;196;153;224;land;false;jungle;1
703;163;196;200;land;false;plains;1
704;250;247;200;land;true;jungle;1
705;254;163;206;land;true;plains;1
706;206;174;141;land;false;hills;1
707;222;211;97;land;false;forest;1
708;242;209;161;land;false;plains;1
709;247;176;242;land;false;plains;1
710;233;144;175;land;false;jungle;1
711;247;187;162;land;false;mountain;1
712;230;197;132;land;false;desert;1
713;150;113;243;land;false;forest;1
714;232;233;65;land;false;plains;1
715;205;242;186;land;false;plains;1
716;219;203;251;land;false;plains;1
717;202;217;231;land;false;plains;1
718;143;200;231;land;false;plains;1
719;209;237;181;land;false;plains;1
720;185;194;199;land;false;plains;1
721;218;244;188;land;false;urban;1
722;197;214;196;land;false;urban;1
723;170;161;201;land;false;plains;1
724;149;240;132;land;true;forest;1
725;234;112;251;land;true;plains;1
726;140;195;181;land;false;mountain;1
727;153;225;137;land;false;desert;1
728;209;219;146;land;false;plains;1
729;247;151;157;land;false;plains;1
730;228;143;248;land;false;hills;1
731;160;167;183;land;false;jungle;1
732;177;175;150;land;false;mountain;1
733;218;174;113;land;false;plains;1
734;180;152;222;land;false;urban;1
735;182;157;212;land;false;plains;1
736;212;223;235;land;false;mountain;1
737;154;126;237;land;true;jungle;1
738;67;216;247;land;false;plains;1
739;191;133;233;land;false;mountain;1
740;68;241;219;land;false;mountain;1
741;158;240;109;land;false;plains;1
742;176;185;222;land;false;forest;1
743;177;141;239;land;false;plains;1
744;195;238;176;land;false;plains;1
745;201;238;184;land;true;desert;1
746;231;192;239;land;false;forest;1
747;206;100;218;land;false;hills;1
748;242;204;156;land;false;plains;1
749;231;193;140;land;false;plains;1
750;224;74;250;land;false;jungle;1
751;205;152;251;land;false;jungle;1
752;159;196;209;land;false;plains;1
753;249;60;229;land;false;jungle;1
754;251;233;75;land;true;plains;1
755;191;250;253;land;false;plains;1
756;161;149;193;land;false;mountain;1
757;120;160;246;land;false;plains;1
758;73;253;187;land;false;forest;1
759;252;197;139;land;false;forest;1
760;248;122;140;land;false;forest;1
761;156;207;212;land;true;plains;1
762;153;141;230;land;false;jungle;1
763;87;230;207;land;false;plains;1
764;110;187;243;land;false;hills;1
765;207;231;137;land;false;desert;1
766;141;217;206;land;false;plains;1
767;207;134;240;land;false;plains;1
768;178;208;154;land;false;hills;1
769;209;254;232;land;false;plains;1
770;215;83;205;land;false;forest;1
771;235;227;53;land;false;jungle;1
772;243;169;209;land;false;forest;1
773;86;213;219;land;false;plains;1
774;121;230;221;land;false;forest;1
775;246;160;123;land;false;plains;1
776;238;164;170;land;false;urban;1
777;150;234;222;land;true;jungle;1
778;34;251;233;land;false;jungle;1
779;178;178;168;land;false;urban;1
780;79;239;186;land;false;plains;1
781;155;150;224;land;false;plains;1
782;134;182;244;land;false;desert;1
783;254;112;223;land;false;plains;1
784;167;230;129;land;false;forest;1
785;246;178;111;land;false;plains;1
786;160;247;216;land;false;forest;1
787;216;212;249;land;false;mountain;1
788;213;139;153;land;false;forest;1
789;232;138;210;land;false;hills;1
790;208;181;138;land;false;plains;1
791;150;248;248;land;false;jungle;1
792;185;240;123;land;false;plains;1
793;134;233;239;land;false;plains;1
794;143;196;176;land;false;mountain;1
795;164;99;244;land;false;forest;1
796;247;201;140;land;false;desert;1
797;192;224;181;land;false;jungle;1
798;151;226;193;land;false;plains;1
799;73;223;226;land;false;forest;1
800;249;236;17;land;false;plains;1
801;230;122;200;land;false;plains;1
802;71;226;243;land;false;plains;1
803;124;211;184;land;false;jungle;1
804;240;34;246;land;false;mountain;1
805;137;133;247;land;false;forest;1
806;226;152;167;land;false;forest;1
807;131;204;238;land;false;hills;1
808;233;230;82;land;false;forest;1
809;128;161;246;land;false;plains;1
810;195;178;150;land;false;plains;1
811;193;81;236;land;false;plains;1
